#{"t_start": 1611042778.3944447, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,30.482478
0.0,127,37.157336
6.0,380,59.336818
9.0,404,82.834398
0.0,127,89.48627
9.0,404,112.815808
4.0,299,130.064718
0.0,129,137.068213
0.0,129,143.801814
0.0,127,150.65309
2.0,200,161.773114
0.0,129,168.612293
0.0,129,175.305241
1.0,153,183.674541
3.0,274,199.241473
0.0,127,206.012568
4.0,321,223.926634
0.0,125,230.363953
0.0,129,237.35217
0.0,129,244.355221
1.0,157,252.77653
4.0,300,269.657093
1.0,174,279.291309
4.0,278,295.058579
