#{"t_start": 1611042782.290076, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,26.937864
0.0,129,33.720041
0.0,129,40.764398
0.0,129,47.71183
0.0,127,54.606026
5.0,350,74.810264
2.0,202,85.942757
0.0,127,92.558995
2.0,202,104.012957
0.0,125,110.64358
9.0,380,132.85187
1.0,174,142.295833
0.0,125,148.942984
0.0,129,155.881843
0.0,129,162.658655
0.0,125,169.142609
2.0,200,180.365877
6.0,382,202.240071
0.0,127,208.860369
0.0,129,215.719324
0.0,125,222.073825
1.0,174,231.654586
0.0,127,238.603641
0.0,129,245.367049
